STATE CLIMATE OFFICE OF NORTH CAROLINA,
8/14/2020 20:53,0.01
8/14/2020 21:53,0.04
8/14/2020 22:52,1.06
8/14/2020 23:53,0.02
8/15/2020 0:53,
8/15/2020 1:53,
8/15/2020 2:53,0.0001
8/15/2020 3:53,0.01
8/15/2020 4:53,0.0001
8/15/2020 5:53,
8/15/2020 6:53,0.02
8/15/2020 7:53,
8/15/2020 8:53,
8/15/2020 9:53,
8/15/2020 10:53,
8/15/2020 11:53,
8/15/2020 12:53,
8/15/2020 13:53,0.04
8/15/2020 14:53,0.06
8/15/2020 15:53,0.01
8/15/2020 16:53,
8/15/2020 17:53,
8/15/2020 18:53,0.0001
8/15/2020 19:53,0.09
8/15/2020 20:53,0.18
8/15/2020 21:53,0.15
8/15/2020 22:53,0.01
8/15/2020 23:53,
8/16/2020 0:53,
8/16/2020 1:53,
8/16/2020 2:53,
8/16/2020 3:53,
8/16/2020 4:53,0.0001
8/16/2020 5:53,
8/16/2020 6:53,
8/16/2020 7:53,
8/16/2020 8:53,
8/16/2020 9:53,
8/16/2020 10:53,
8/16/2020 11:53,
8/16/2020 12:53,
8/16/2020 13:53,
8/16/2020 14:53,
8/16/2020 15:53,
8/16/2020 16:53,0.0001
8/16/2020 17:53,0.0001
8/16/2020 18:53,
8/16/2020 19:53,
8/16/2020 20:53,
8/16/2020 21:53,
8/16/2020 22:53,
8/16/2020 23:53,
8/17/2020 0:53,
8/17/2020 1:53,
8/17/2020 2:53,
8/17/2020 3:53,
8/17/2020 4:53,
8/17/2020 5:53,
8/17/2020 6:53,
8/17/2020 7:53,
8/17/2020 8:53,
8/17/2020 9:53,
8/17/2020 10:53,
8/17/2020 11:53,
8/17/2020 12:53,
8/17/2020 13:53,
8/17/2020 14:53,
8/17/2020 15:53,
8/17/2020 16:53,
8/17/2020 17:53,
8/17/2020 18:53,
8/17/2020 19:53,0.0001
8/17/2020 20:53,0.0001
8/17/2020 21:53,
8/17/2020 22:53,
8/17/2020 23:53,
8/18/2020 0:53,
8/18/2020 1:53,
8/18/2020 2:53,
8/18/2020 3:53,
8/18/2020 4:53,
8/18/2020 5:53,
8/18/2020 6:53,
8/18/2020 7:53,
8/18/2020 8:53,
8/18/2020 9:53,
8/18/2020 10:53,
8/18/2020 11:53,
8/18/2020 12:53,
8/18/2020 13:53,
8/18/2020 14:53,
8/18/2020 15:53,
8/18/2020 16:53,
8/18/2020 17:53,
8/18/2020 18:53,
8/18/2020 19:53,
8/18/2020 20:53,
8/18/2020 21:53,
8/18/2020 22:53,
8/18/2020 23:53,
8/19/2020 0:53,
8/19/2020 1:53,
8/19/2020 2:53,
8/19/2020 3:53,
8/19/2020 4:53,
8/19/2020 5:53,
8/19/2020 6:53,
8/19/2020 7:53,
8/19/2020 8:53,
8/19/2020 9:53,
8/19/2020 10:53,
8/19/2020 11:53,
8/19/2020 12:53,
8/19/2020 13:53,
8/19/2020 14:53,
8/19/2020 15:53,
8/19/2020 16:53,
8/19/2020 17:53,
8/19/2020 18:53,
8/19/2020 19:53,
8/19/2020 20:53,
8/19/2020 21:53,
8/19/2020 22:53,
8/19/2020 23:53,
8/20/2020 0:53,
8/20/2020 1:53,
8/20/2020 2:53,
8/20/2020 3:53,
8/20/2020 4:53,
8/20/2020 5:53,
8/20/2020 6:53,
8/20/2020 7:53,
8/20/2020 8:53,
8/20/2020 9:53,
8/20/2020 10:53,
8/20/2020 11:53,
8/20/2020 12:53,
8/20/2020 13:53,
8/20/2020 14:53,
8/20/2020 15:53,
8/20/2020 16:53,
8/20/2020 17:53,
8/20/2020 18:53,
8/20/2020 19:53,
8/20/2020 20:53,
8/20/2020 21:53,
8/20/2020 22:53,
8/20/2020 23:53,
8/21/2020 0:53,
8/21/2020 1:53,
8/21/2020 2:53,
8/21/2020 3:53,
8/21/2020 4:53,
8/21/2020 5:53,
8/21/2020 6:53,
8/21/2020 7:53,
8/21/2020 8:53,
8/21/2020 9:53,
8/21/2020 10:53,
8/21/2020 11:53,
8/21/2020 12:53,
8/21/2020 13:53,
8/21/2020 14:53,
8/21/2020 15:53,
8/21/2020 16:53,
8/21/2020 17:53,
8/21/2020 18:53,0.13
8/21/2020 19:53,0.43
8/21/2020 20:53,0.06
8/21/2020 21:53,0.02
8/21/2020 22:53,0.09
8/21/2020 23:53,0.01
8/22/2020 0:53,0.0001
8/22/2020 1:53,
8/22/2020 2:53,
8/22/2020 3:53,
8/22/2020 4:53,
8/22/2020 5:53,
8/22/2020 6:53,
8/22/2020 7:53,
8/22/2020 8:53,
8/22/2020 9:53,
8/22/2020 10:53,
8/22/2020 11:53,
8/22/2020 12:53,
8/22/2020 13:53,
8/22/2020 14:53,
8/22/2020 15:53,
8/22/2020 16:53,
8/22/2020 17:53,
8/22/2020 18:53,
8/22/2020 19:53,
8/22/2020 20:53,
8/22/2020 21:53,
8/22/2020 22:53,
8/22/2020 23:53,
8/23/2020 0:53,
8/23/2020 1:53,
8/23/2020 2:53,
8/23/2020 3:53,
8/23/2020 4:53,
8/23/2020 5:53,
8/23/2020 6:53,
8/23/2020 7:53,
8/23/2020 8:53,
8/23/2020 9:53,
8/23/2020 10:53,
8/23/2020 11:53,
8/23/2020 12:53,
8/23/2020 13:53,
8/23/2020 14:53,
8/23/2020 15:53,
8/23/2020 16:53,
8/23/2020 17:53,
8/23/2020 18:53,
8/23/2020 19:53,
8/23/2020 20:53,
8/23/2020 21:53,
8/23/2020 22:53,
8/23/2020 23:53,
8/24/2020 0:53,
8/24/2020 1:53,
8/24/2020 2:53,
8/24/2020 3:53,
8/24/2020 4:53,
8/24/2020 5:53,
8/24/2020 6:53,0.0001
8/24/2020 7:53,0.0001
8/24/2020 8:53,
8/24/2020 9:53,
8/24/2020 10:53,
8/24/2020 11:53,
8/24/2020 12:53,
8/24/2020 13:53,
8/24/2020 14:53,
8/24/2020 15:53,
8/24/2020 16:53,
8/24/2020 17:53,
8/24/2020 18:53,
8/24/2020 19:53,
8/24/2020 20:53,
8/24/2020 21:53,
8/24/2020 22:53,
8/24/2020 23:53,
8/25/2020 0:53,
8/25/2020 1:53,
8/25/2020 2:53,
8/25/2020 3:53,
8/25/2020 4:53,
8/25/2020 5:53,
8/25/2020 6:53,
8/25/2020 7:53,
8/25/2020 8:53,
8/25/2020 9:53,
8/25/2020 10:53,
8/25/2020 11:53,
8/25/2020 12:53,
8/25/2020 13:53,
8/25/2020 14:53,
8/25/2020 15:53,
8/25/2020 16:53,
8/25/2020 17:53,
8/25/2020 18:53,
8/25/2020 19:53,
8/25/2020 20:53,
8/25/2020 21:53,
8/25/2020 22:53,
8/25/2020 23:53,
8/26/2020 0:53,
8/26/2020 1:53,
8/26/2020 2:53,
8/26/2020 3:53,
8/26/2020 4:53,
8/26/2020 5:53,
8/26/2020 6:53,
8/26/2020 7:53,
8/26/2020 8:53,
8/26/2020 9:53,
8/26/2020 10:53,
8/26/2020 11:53,
8/26/2020 12:53,
8/26/2020 13:53,
8/26/2020 14:53,
8/26/2020 15:53,
8/26/2020 16:53,
8/26/2020 17:53,
8/26/2020 18:53,
8/26/2020 19:53,
8/26/2020 20:53,
8/26/2020 21:53,
8/26/2020 22:53,
8/26/2020 23:53,
8/27/2020 0:53,
8/27/2020 1:53,
8/27/2020 2:53,
8/27/2020 3:53,
8/27/2020 4:53,
8/27/2020 5:53,
8/27/2020 6:53,
8/27/2020 7:53,
8/27/2020 8:53,
8/27/2020 9:53,
8/27/2020 10:53,
8/27/2020 11:53,
8/27/2020 12:53,
8/27/2020 13:53,
8/27/2020 14:53,
8/27/2020 15:53,
8/27/2020 16:53,
8/27/2020 17:53,
8/27/2020 18:53,
8/27/2020 19:53,
8/27/2020 20:53,
8/27/2020 21:53,
8/27/2020 22:53,
8/27/2020 23:53,
8/28/2020 0:53,
8/28/2020 1:53,
8/28/2020 2:53,
8/28/2020 3:53,
8/28/2020 4:53,
8/28/2020 5:53,
8/28/2020 6:53,
8/28/2020 7:53,
8/28/2020 8:53,
8/28/2020 9:53,
8/28/2020 10:53,
8/28/2020 11:53,
8/28/2020 12:53,
8/28/2020 13:53,
8/28/2020 14:53,
8/28/2020 15:53,
8/28/2020 16:53,
8/28/2020 17:53,
8/28/2020 18:53,
8/28/2020 19:53,
8/28/2020 20:53,
8/28/2020 21:53,
8/28/2020 22:53,
8/28/2020 23:53,
8/29/2020 0:53,
8/29/2020 1:53,
8/29/2020 2:53,
8/29/2020 3:53,
8/29/2020 4:53,
8/29/2020 5:53,
8/29/2020 6:53,
8/29/2020 7:53,
8/29/2020 8:53,
8/29/2020 9:53,0.0001
8/29/2020 10:53,0.0001
8/29/2020 11:53,
8/29/2020 12:53,
8/29/2020 13:53,0.05
8/29/2020 14:53,0.02
8/29/2020 15:53,
8/29/2020 16:53,
8/29/2020 17:53,
8/29/2020 18:53,
8/29/2020 19:53,
8/29/2020 20:53,
8/29/2020 21:53,
8/29/2020 22:53,
8/29/2020 23:53,
8/30/2020 0:53,
8/30/2020 1:53,
8/30/2020 2:53,
8/30/2020 3:53,
8/30/2020 4:53,
8/30/2020 5:53,
8/30/2020 6:53,
8/30/2020 7:53,
8/30/2020 8:53,
8/30/2020 9:53,
8/30/2020 10:53,
8/30/2020 11:53,
8/30/2020 12:53,
8/30/2020 13:53,
8/30/2020 14:53,
8/30/2020 15:53,
8/30/2020 16:53,
8/30/2020 17:53,
8/30/2020 18:53,
8/30/2020 19:53,
8/30/2020 20:53,
8/30/2020 21:53,
8/30/2020 22:53,
8/30/2020 23:53,
8/31/2020 0:53,
8/31/2020 1:53,
8/31/2020 2:53,
8/31/2020 3:53,
8/31/2020 4:53,
8/31/2020 5:53,
8/31/2020 6:53,
8/31/2020 7:53,
8/31/2020 8:53,
8/31/2020 9:53,
8/31/2020 10:53,
8/31/2020 11:53,
8/31/2020 12:53,
8/31/2020 13:53,
8/31/2020 14:53,
8/31/2020 15:53,
8/31/2020 16:53,
8/31/2020 17:53,
8/31/2020 18:53,0.0001
8/31/2020 19:53,0.0001
8/31/2020 20:53,0.0001
8/31/2020 21:53,0.0001
8/31/2020 22:53,0.06
8/31/2020 23:53,0.07
9/1/2020 0:53,0.1
9/1/2020 1:53,0.05
9/1/2020 2:53,
9/1/2020 3:53,
9/1/2020 4:53,
9/1/2020 5:53,
9/1/2020 6:53,0.0001
9/1/2020 7:53,
9/1/2020 8:53,
9/1/2020 9:53,
9/1/2020 10:53,
9/1/2020 11:53,
9/1/2020 12:53,
9/1/2020 13:53,
9/1/2020 14:53,
9/1/2020 15:53,
9/1/2020 16:53,
9/1/2020 17:53,
9/1/2020 18:53,
9/1/2020 19:53,
9/1/2020 20:53,
9/1/2020 21:53,
9/1/2020 22:53,
9/1/2020 23:53,
9/2/2020 0:53,
9/2/2020 1:53,
9/2/2020 2:53,
9/2/2020 3:53,
9/2/2020 4:53,
9/2/2020 5:53,
9/2/2020 6:53,
9/2/2020 7:53,
9/2/2020 8:53,
9/2/2020 9:53,
9/2/2020 10:53,
9/2/2020 11:53,
9/2/2020 12:53,
9/2/2020 13:53,
9/2/2020 14:53,
9/2/2020 15:53,
9/2/2020 16:53,
9/2/2020 17:53,
9/2/2020 18:53,
9/2/2020 19:53,
9/2/2020 20:53,
9/2/2020 21:53,
9/2/2020 22:53,
9/2/2020 23:53,
9/3/2020 0:53,
9/3/2020 1:53,
9/3/2020 2:53,
9/3/2020 3:53,
9/3/2020 4:53,
9/3/2020 5:53,
9/3/2020 6:53,
9/3/2020 7:53,
9/3/2020 8:53,
9/3/2020 9:53,
9/3/2020 10:53,
9/3/2020 11:53,
9/3/2020 12:53,
9/3/2020 13:53,
9/3/2020 14:53,
9/3/2020 15:53,
9/3/2020 16:53,
9/3/2020 17:53,
9/3/2020 18:53,
9/3/2020 19:53,
9/3/2020 20:53,
9/3/2020 21:53,
9/3/2020 22:53,
9/3/2020 23:53,
9/4/2020 0:53,
9/4/2020 1:53,
9/4/2020 2:53,
9/4/2020 3:53,
9/4/2020 4:53,
9/4/2020 5:53,
9/4/2020 6:53,
9/4/2020 7:53,
9/4/2020 8:53,
9/4/2020 9:53,
9/4/2020 10:53,
9/4/2020 11:53,
9/4/2020 12:53,
9/4/2020 13:53,
9/4/2020 14:53,
9/4/2020 15:53,
9/4/2020 16:53,
9/4/2020 17:53,
9/4/2020 18:53,
9/4/2020 19:53,
9/4/2020 20:53,
9/4/2020 21:53,
9/4/2020 22:53,
9/4/2020 23:53,
9/5/2020 0:53,
9/5/2020 1:53,
9/5/2020 2:53,
9/5/2020 3:53,
9/5/2020 4:53,
9/5/2020 5:53,
9/5/2020 6:53,
9/5/2020 7:53,
9/5/2020 8:53,
9/5/2020 9:53,
9/5/2020 10:53,
9/5/2020 11:53,
9/5/2020 12:53,
9/5/2020 13:53,
9/5/2020 14:53,
9/5/2020 15:53,
9/5/2020 16:53,
9/5/2020 17:53,
9/5/2020 18:53,
9/5/2020 19:53,
9/5/2020 20:53,
9/5/2020 21:53,
9/5/2020 22:53,
9/5/2020 23:53,
9/6/2020 0:53,
9/6/2020 1:53,
9/6/2020 2:53,
9/6/2020 3:53,
9/6/2020 4:53,
9/6/2020 5:53,
9/6/2020 6:53,
9/6/2020 7:53,
9/6/2020 8:53,
9/6/2020 9:53,
9/6/2020 10:53,
9/6/2020 11:53,
9/6/2020 12:53,
9/6/2020 13:53,
9/6/2020 14:53,
9/6/2020 15:53,
9/6/2020 16:53,
9/6/2020 17:53,
9/6/2020 18:53,
9/6/2020 19:53,
9/6/2020 20:53,
9/6/2020 21:53,
9/6/2020 22:53,
9/6/2020 23:53,
9/7/2020 0:53,
9/7/2020 1:53,
9/7/2020 2:53,
9/7/2020 3:53,
9/7/2020 4:53,
9/7/2020 5:53,
9/7/2020 6:53,
9/7/2020 7:53,
9/7/2020 8:53,
9/7/2020 9:53,
9/7/2020 10:53,
9/7/2020 11:53,
9/7/2020 12:53,
9/7/2020 13:53,
9/7/2020 14:53,
9/7/2020 15:53,
9/7/2020 16:53,
9/7/2020 17:53,
9/7/2020 18:53,
9/7/2020 19:53,
9/7/2020 20:53,
9/7/2020 21:53,
9/7/2020 22:53,
9/7/2020 23:53,
9/8/2020 0:53,
9/8/2020 1:53,
9/8/2020 2:53,
9/8/2020 3:53,
9/8/2020 4:53,
9/8/2020 5:53,
9/8/2020 6:53,
9/8/2020 7:53,
9/8/2020 8:53,
9/8/2020 9:53,
9/8/2020 10:53,
9/8/2020 11:53,
9/8/2020 12:53,
9/8/2020 13:53,
9/8/2020 14:53,0.17
9/8/2020 15:53,0.22
9/8/2020 16:53,0.03
9/8/2020 17:53,
9/8/2020 18:53,
9/8/2020 19:53,
9/8/2020 20:53,
9/8/2020 21:53,
9/8/2020 22:53,
9/8/2020 23:53,
9/9/2020 0:53,
9/9/2020 1:53,
9/9/2020 2:53,
9/9/2020 3:53,
9/9/2020 4:53,
9/9/2020 5:53,
9/9/2020 6:53,
9/9/2020 7:53,
9/9/2020 8:53,
9/9/2020 9:53,
9/9/2020 10:53,0.01
9/9/2020 11:53,0.01
9/9/2020 12:53,0.0001
9/9/2020 13:53,0.02
9/9/2020 14:53,0.01
9/9/2020 15:53,0.0001
9/9/2020 16:53,0.08
9/9/2020 17:53,0.09
9/9/2020 18:53,0.04
9/9/2020 19:53,0.09
9/9/2020 20:53,0.01
9/9/2020 21:53,
9/9/2020 22:53,
9/9/2020 23:53,
9/10/2020 0:53,
9/10/2020 1:53,
9/10/2020 2:53,
9/10/2020 3:53,
9/10/2020 4:53,
9/10/2020 5:53,
9/10/2020 6:53,
9/10/2020 7:53,
9/10/2020 8:53,
9/10/2020 9:53,
9/10/2020 10:53,
9/10/2020 11:53,
9/10/2020 12:53,
9/10/2020 13:53,
9/10/2020 14:53,
9/10/2020 15:53,
9/10/2020 16:53,
9/10/2020 17:53,
9/10/2020 18:53,
9/10/2020 19:53,0.79
9/10/2020 20:53,0.05
9/10/2020 21:53,0.0001
9/10/2020 22:53,
9/10/2020 23:53,
9/11/2020 0:53,
9/11/2020 1:53,
9/11/2020 2:53,
9/11/2020 3:53,
9/11/2020 4:53,
9/11/2020 5:53,
9/11/2020 6:53,
9/11/2020 7:53,
9/11/2020 8:53,
9/11/2020 9:53,
9/11/2020 10:53,
9/11/2020 11:53,
9/11/2020 12:53,
9/11/2020 13:53,
9/11/2020 14:53,
9/11/2020 15:53,
9/11/2020 16:53,
9/11/2020 17:53,
9/11/2020 18:53,0.03
9/11/2020 19:53,
9/11/2020 20:53,
9/11/2020 21:53,
9/11/2020 22:53,0.0001
9/11/2020 23:53,
9/12/2020 0:53,
9/12/2020 1:53,
9/12/2020 2:53,
9/12/2020 3:53,
9/12/2020 4:53,
9/12/2020 5:53,
9/12/2020 6:53,
9/12/2020 7:53,0.02
9/12/2020 8:53,0.0001
9/12/2020 9:53,
9/12/2020 10:53,
9/12/2020 11:53,
9/12/2020 12:53,
9/12/2020 13:53,
9/12/2020 14:53,
9/12/2020 15:53,
9/12/2020 16:53,
9/12/2020 17:53,
9/12/2020 18:53,
9/12/2020 19:53,
9/12/2020 20:53,
9/12/2020 21:53,
9/12/2020 22:53,
9/12/2020 23:53,
9/13/2020 0:53,
9/13/2020 1:53,
9/13/2020 2:53,
9/13/2020 3:53,
9/13/2020 4:53,
9/13/2020 5:53,
9/13/2020 6:53,
9/13/2020 7:53,
9/13/2020 8:53,
9/13/2020 9:53,
9/13/2020 10:53,
9/13/2020 11:53,
9/13/2020 12:53,
9/13/2020 13:53,
9/13/2020 14:53,
9/13/2020 15:53,
9/13/2020 16:53,
9/13/2020 17:53,
9/13/2020 18:53,
9/13/2020 19:53,
9/13/2020 20:53,
9/13/2020 21:53,
9/13/2020 22:53,
9/13/2020 23:53,
9/14/2020 0:53,
9/14/2020 1:53,
9/14/2020 2:53,
9/14/2020 3:53,
9/14/2020 4:53,
9/14/2020 5:53,
9/14/2020 6:53,
9/14/2020 7:53,
9/14/2020 8:53,
9/14/2020 9:53,
9/14/2020 10:53,
9/14/2020 11:53,
9/14/2020 12:53,
9/14/2020 13:53,
9/14/2020 14:53,
9/14/2020 15:53,
9/14/2020 16:53,
9/14/2020 17:53,
9/14/2020 18:53,
9/14/2020 19:53,
9/14/2020 20:53,
9/14/2020 21:53,
9/14/2020 22:53,
9/14/2020 23:53,
9/15/2020 0:53,
9/15/2020 1:53,
9/15/2020 2:53,
9/15/2020 3:53,
9/15/2020 4:53,
9/15/2020 5:53,
9/15/2020 6:53,
9/15/2020 7:53,
9/15/2020 8:53,
9/15/2020 9:53,
9/15/2020 10:53,
9/15/2020 11:53,
9/15/2020 12:53,
9/15/2020 13:53,
9/15/2020 14:53,
9/15/2020 15:53,
9/15/2020 16:53,
9/15/2020 17:53,
9/15/2020 18:53,
9/15/2020 19:53,
9/15/2020 20:53,
9/15/2020 21:53,
9/15/2020 22:53,
9/15/2020 23:53,
9/16/2020 0:53,
9/16/2020 1:53,
9/16/2020 2:53,
9/16/2020 3:53,
9/16/2020 4:53,
9/16/2020 5:53,
9/16/2020 6:53,
9/16/2020 7:53,
9/16/2020 8:53,
9/16/2020 9:53,
9/16/2020 10:53,
9/16/2020 11:53,
9/16/2020 12:53,
9/16/2020 13:53,
9/16/2020 14:53,
9/16/2020 15:53,
9/16/2020 16:53,
9/16/2020 17:53,0.12
9/16/2020 18:53,
9/16/2020 19:53,
9/16/2020 20:53,0.01
9/16/2020 21:53,
9/16/2020 22:53,0.0001
9/16/2020 23:53,0.04
9/17/2020 0:53,
9/17/2020 1:53,0.01
9/17/2020 2:53,0.21
9/17/2020 3:53,0.01
9/17/2020 4:53,
9/17/2020 5:53,
9/17/2020 6:53,0.0001
9/17/2020 7:53,0.01
9/17/2020 8:53,0.01
9/17/2020 9:53,0.05
9/17/2020 10:53,0.04
9/17/2020 11:53,0.03
9/17/2020 12:53,0.09
9/17/2020 13:53,0.07
9/17/2020 14:53,0.45
9/17/2020 15:53,0.24
9/17/2020 16:53,0.17
9/17/2020 17:53,0.1
9/17/2020 18:53,0.05
9/17/2020 19:53,0.22
9/17/2020 20:53,0.0001
9/17/2020 21:53,
9/17/2020 22:53,0.0001
9/17/2020 23:53,0.01
9/18/2020 0:53,0.06
9/18/2020 1:53,0.1
9/18/2020 2:53,0.01
9/18/2020 3:53,0.01
9/18/2020 4:53,0.08
9/18/2020 5:53,0.09
9/18/2020 6:53,0.04
9/18/2020 7:53,
9/18/2020 8:53,0.02
9/18/2020 9:53,0.02
9/18/2020 10:53,0.0001
9/18/2020 11:53,
9/18/2020 12:53,
9/18/2020 13:53,
9/18/2020 14:53,
9/18/2020 15:53,
9/18/2020 16:53,
9/18/2020 17:53,
9/18/2020 18:53,
9/18/2020 19:53,
9/18/2020 20:53,
9/18/2020 21:53,
9/18/2020 22:53,
9/18/2020 23:53,
9/19/2020 0:53,
9/19/2020 1:53,
9/19/2020 2:53,
9/19/2020 3:53,
9/19/2020 4:53,
9/19/2020 5:53,
9/19/2020 6:53,
9/19/2020 7:53,
9/19/2020 8:53,
9/19/2020 9:53,
9/19/2020 10:53,
9/19/2020 11:53,
9/19/2020 12:53,
9/19/2020 13:53,
9/19/2020 14:53,
9/19/2020 15:53,
9/19/2020 16:53,
9/19/2020 17:53,
9/19/2020 18:53,
9/19/2020 19:53,
9/19/2020 20:53,
9/19/2020 21:53,
9/19/2020 22:53,
9/19/2020 23:53,
9/20/2020 0:53,
9/20/2020 1:53,
9/20/2020 2:53,
9/20/2020 3:53,
9/20/2020 4:53,
9/20/2020 5:53,
9/20/2020 6:53,
9/20/2020 7:53,
9/20/2020 8:53,
9/20/2020 9:53,
9/20/2020 10:53,
9/20/2020 11:53,
9/20/2020 12:53,
9/20/2020 13:53,
9/20/2020 14:53,
9/20/2020 15:53,
9/20/2020 16:53,
9/20/2020 17:53,
9/20/2020 18:53,
9/20/2020 19:53,
9/20/2020 20:53,
9/20/2020 21:53,
9/20/2020 22:53,
9/20/2020 23:53,
9/21/2020 0:53,
9/21/2020 1:53,
9/21/2020 2:53,
9/21/2020 3:53,
9/21/2020 4:53,
9/21/2020 5:53,
9/21/2020 6:53,
9/21/2020 7:53,
9/21/2020 8:53,
9/21/2020 9:53,
9/21/2020 10:53,
9/21/2020 11:53,
9/21/2020 12:53,
9/21/2020 13:53,
9/21/2020 14:53,
9/21/2020 15:53,
9/21/2020 16:53,
9/21/2020 17:53,
9/21/2020 18:53,
9/21/2020 19:53,
9/21/2020 20:53,
9/21/2020 21:53,
9/21/2020 22:53,
9/21/2020 23:53,
9/22/2020 0:53,
9/22/2020 1:53,
9/22/2020 2:53,
9/22/2020 3:53,
9/22/2020 4:53,
9/22/2020 5:53,
9/22/2020 6:53,
9/22/2020 7:53,
9/22/2020 8:53,
9/22/2020 9:53,
9/22/2020 10:53,
9/22/2020 11:53,
9/22/2020 12:53,
9/22/2020 13:53,
9/22/2020 14:53,
9/22/2020 15:53,
9/22/2020 16:53,
9/22/2020 17:53,
9/22/2020 18:53,
9/22/2020 19:53,
9/22/2020 20:53,
9/22/2020 21:53,
9/22/2020 22:53,
9/22/2020 23:53,
9/23/2020 0:53,
9/23/2020 1:53,
9/23/2020 2:53,
9/23/2020 3:53,
9/23/2020 4:53,
9/23/2020 5:53,
9/23/2020 6:53,
9/23/2020 7:53,
9/23/2020 8:53,
9/23/2020 9:53,
9/23/2020 10:53,
9/23/2020 11:53,
9/23/2020 12:53,
9/23/2020 13:53,
9/23/2020 14:53,
9/23/2020 15:53,
9/23/2020 16:53,
9/23/2020 17:53,
9/23/2020 18:53,
9/23/2020 19:53,
9/23/2020 20:53,
9/23/2020 21:53,
9/23/2020 22:53,
9/23/2020 23:53,
9/24/2020 0:53,
9/24/2020 1:53,
9/24/2020 2:53,
9/24/2020 3:53,
9/24/2020 4:53,0.01
9/24/2020 5:53,
9/24/2020 6:53,
9/24/2020 7:53,
9/24/2020 8:53,
9/24/2020 9:53,
9/24/2020 10:53,
9/24/2020 11:53,
9/24/2020 12:53,
9/24/2020 13:53,0.0001
9/24/2020 14:53,
9/24/2020 15:53,
9/24/2020 16:53,
9/24/2020 17:53,
9/24/2020 18:53,0.0001
9/24/2020 19:53,0.0001
9/24/2020 20:53,0.02
9/24/2020 21:53,0.0001
9/24/2020 22:53,
9/24/2020 23:53,
9/25/2020 0:53,
9/25/2020 1:53,
9/25/2020 2:53,
9/25/2020 3:53,0.0001
9/25/2020 4:53,0.01
9/25/2020 5:53,0.01
9/25/2020 6:53,0.03
9/25/2020 7:53,0.02
9/25/2020 8:53,0.03
9/25/2020 9:53,0.05
9/25/2020 10:53,0.02
9/25/2020 11:53,0.08
9/25/2020 12:53,0.16
9/25/2020 13:53,0.21
9/25/2020 14:53,0.01
9/25/2020 15:53,0.0001
9/25/2020 16:53,0.0001
9/25/2020 17:53,
9/25/2020 18:53,0.15
9/25/2020 19:53,
9/25/2020 20:53,
9/25/2020 21:53,
9/25/2020 22:53,
9/25/2020 23:53,
9/26/2020 0:53,
9/26/2020 1:53,
9/26/2020 2:53,0.0001
9/26/2020 3:53,0.02
9/26/2020 4:53,0.0001
9/26/2020 5:53,missing
9/26/2020 6:53,missing
9/26/2020 7:53,missing
9/26/2020 8:53,missing
9/26/2020 9:53,missing
9/26/2020 10:53,
9/26/2020 11:53,
9/26/2020 12:53,
9/26/2020 13:53,
9/26/2020 14:53,
9/26/2020 15:53,
9/26/2020 16:53,
9/26/2020 17:53,
9/26/2020 18:53,
9/26/2020 19:53,
9/26/2020 20:53,
9/26/2020 21:53,
9/26/2020 22:53,
9/26/2020 23:53,
9/27/2020 0:53,
9/27/2020 1:53,
9/27/2020 2:53,
9/27/2020 3:53,
9/27/2020 4:53,
9/27/2020 5:53,
9/27/2020 6:53,
9/27/2020 7:53,
9/27/2020 8:53,
9/27/2020 9:53,
9/27/2020 10:53,
9/27/2020 11:53,
9/27/2020 12:53,
9/27/2020 13:53,
9/27/2020 14:53,
9/27/2020 15:53,
9/27/2020 16:53,
9/27/2020 17:53,
9/27/2020 18:53,
9/27/2020 19:53,
9/27/2020 20:53,
9/27/2020 21:53,
9/27/2020 22:53,0.0001
9/27/2020 23:53,0.01
9/28/2020 0:53,0.02
9/28/2020 1:53,0.0001
9/28/2020 2:53,
9/28/2020 3:53,
9/28/2020 4:53,
9/28/2020 5:53,
9/28/2020 6:53,
9/28/2020 7:53,
9/28/2020 8:53,
9/28/2020 9:53,
9/28/2020 10:53,
9/28/2020 11:53,
9/28/2020 12:53,
9/28/2020 13:53,
9/28/2020 14:53,
9/28/2020 15:53,
9/28/2020 16:53,
9/28/2020 17:53,
9/28/2020 18:53,
9/28/2020 19:53,
9/28/2020 20:53,
9/28/2020 21:53,
9/28/2020 22:53,
9/28/2020 23:53,
9/29/2020 0:53,
9/29/2020 1:53,
9/29/2020 2:53,
9/29/2020 3:53,
9/29/2020 4:53,
9/29/2020 5:53,
9/29/2020 6:53,
9/29/2020 7:53,
9/29/2020 8:53,
9/29/2020 9:53,
9/29/2020 10:53,
9/29/2020 11:53,
9/29/2020 12:53,0.25
9/29/2020 13:53,
9/29/2020 14:53,
9/29/2020 15:53,0.02
9/29/2020 16:53,0.54
9/29/2020 17:53,0.0001
9/29/2020 18:53,0.03
9/29/2020 19:53,0.26
9/29/2020 20:53,1.13
9/29/2020 21:53,0.28
9/29/2020 22:53,0.03
9/29/2020 23:53,0.04
9/30/2020 0:53,0.01
9/30/2020 1:53,0.01
9/30/2020 2:53,
9/30/2020 3:53,
9/30/2020 4:53,
9/30/2020 5:53,
9/30/2020 6:53,
9/30/2020 7:53,
9/30/2020 8:53,
9/30/2020 9:53,
9/30/2020 10:53,
9/30/2020 11:53,
9/30/2020 12:53,
9/30/2020 13:53,
9/30/2020 14:53,
9/30/2020 15:53,
9/30/2020 16:53,
